|dates|Sheboygan_Wisconsin_UnitedStates.BLS_EmployedPopulation.data|Sheboygan_Wisconsin_UnitedStates.BLS_EmployedPopulation.missing|Sheboygan_Wisconsin_UnitedStates.BLS_UnemployedPopulation.data|Sheboygan_Wisconsin_UnitedStates.BLS_UnemployedPopulation.missing|Sheboygan_Wisconsin_UnitedStates.BLS_UnemploymentRate.data|Sheboygan_Wisconsin_UnitedStates.BLS_UnemploymentRate.missing|Sheboygan_Wisconsin_UnitedStates.BLS_LaborForcePopulation.data|Sheboygan_Wisconsin_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-22|59046.5|0|1910.5|0|3.1341765506832684|0|60957.0|0
0|2020-01-23|59046.5|0|1910.5|0|3.1341765506832684|0|60957.0|0
0|2020-01-24|59046.5|0|1910.5|0|3.1341765506832684|0|60957.0|0
0|2020-01-25|59046.5|0|1910.5|0|3.1341765506832684|0|60957.0|0
0|2020-01-26|59046.5|0|1910.5|0|3.1341765506832684|0|60957.0|0
0|2020-01-27|59046.5|0|1910.5|0|3.1341765506832684|0|60957.0|0
0|2020-01-28|59046.5|0|1910.5|0|3.1341765506832684|0|60957.0|0
0|2020-01-29|59046.5|0|1910.5|0|3.1341765506832684|0|60957.0|0
0|2020-01-30|59046.5|0|1910.5|0|3.1341765506832684|0|60957.0|0
0|2020-01-31|59046.5|0|1910.5|0|3.1341765506832684|0|60957.0|0
0|2020-02-01|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-02|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-03|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-04|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-05|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-06|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-07|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-08|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-09|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-10|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-11|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-12|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-13|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-14|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-15|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-16|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-17|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-18|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-19|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-20|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-21|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-22|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-23|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-24|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-25|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-26|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-27|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-28|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-02-29|59052.5|0|1815.5|0|2.982683840441611|0|60868.0|0
0|2020-03-01|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-02|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-03|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-04|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-05|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-06|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-07|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-08|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-09|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-10|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-11|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-12|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-13|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-14|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-15|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-16|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-17|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-18|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-19|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-20|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-21|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-22|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-23|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-24|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-25|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-26|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-27|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-28|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-29|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-30|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-03-31|58513.5|0|1794.0|0|2.9747543837831114|0|60307.5|0
0|2020-04-01|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-02|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-03|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-04|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-05|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-06|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-07|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-08|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-09|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-10|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-11|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-12|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-13|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-14|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-15|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-16|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-17|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-18|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-19|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-20|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-21|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-22|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-23|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-24|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-25|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-26|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-27|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-28|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-29|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-04-30|52918.5|0|9360.5|0|15.02994588866231|0|62279.0|0
0|2020-05-01|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-02|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-03|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-04|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-05|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-06|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-07|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-08|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-09|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-10|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-11|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-12|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-13|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-14|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-15|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-16|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-17|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-18|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-19|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-20|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-21|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-22|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-23|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-24|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-25|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-26|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-27|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-28|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-29|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-30|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-05-31|54388.0|0|7052.0|0|11.477864583333334|0|61440.0|0
0|2020-06-01|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-02|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-03|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-04|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-05|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-06|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-07|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-08|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-09|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-10|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-11|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-12|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-13|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-14|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-15|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-16|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-17|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-18|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-19|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-20|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-21|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-22|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-23|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-24|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-25|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-26|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-27|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-28|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-29|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-06-30|57484.0|0|4918.0|0|7.881157655203359|0|62402.0|0
0|2020-07-01|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-02|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-03|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-04|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-05|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-06|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-07|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-08|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-09|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-10|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-11|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-12|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-13|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-14|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-15|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-16|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-17|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-18|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-19|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-20|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-21|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-22|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-23|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-24|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-25|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-26|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-27|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-28|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-29|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-30|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-07-31|58552.0|0|3965.0|0|6.342274901226866|0|62517.0|0
0|2020-08-01|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-02|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-03|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-04|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-05|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-06|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-07|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-08|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-09|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-10|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-11|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-12|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-13|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-14|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-15|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-16|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-17|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-18|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-19|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-20|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-21|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-22|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-23|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-24|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-25|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-26|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-27|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-28|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-29|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-30|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-08-31|59041.0|0|2960.0|0|4.774116546507314|0|62001.0|0
0|2020-09-01|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-02|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-03|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-04|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-05|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-06|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-07|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-08|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-09|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-10|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-11|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-12|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-13|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-14|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-15|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-16|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-17|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-18|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-19|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-20|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-21|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-22|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-23|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-24|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-25|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-26|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-27|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-28|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-29|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-09-30|60321.0|0|2443.0|0|3.8923586769485694|0|62764.0|0
0|2020-10-01|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-02|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-03|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-04|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-05|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-06|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-07|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-08|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-09|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-10|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-11|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-12|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-13|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-14|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-15|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-16|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-17|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-18|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-19|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-20|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-21|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-22|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-23|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-24|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-25|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-26|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-27|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-28|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-29|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-30|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-10-31|59036.0|0|2102.0|0|3.4381235892570907|0|61138.0|0
0|2020-11-01|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-02|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-03|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-04|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-05|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-06|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-07|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-08|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-09|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-10|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-11|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-12|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-13|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-14|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-15|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-16|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-17|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-18|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-19|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-20|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-21|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-22|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-23|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-24|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-25|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
0|2020-11-26|59402.0|0|2096.0|0|3.4082409184038505|0|61498.0|0
