|dates|Cowlitz_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cowlitz_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cowlitz_Washington_UnitedStates.NYT_ConfirmedDeaths.data|Cowlitz_Washington_UnitedStates.NYT_ConfirmedDeaths.missing|Cowlitz_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cowlitz_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cowlitz_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cowlitz_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
