|dates|OtterTail_Minnesota_UnitedStates.BLS_EmployedPopulation.data|OtterTail_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|OtterTail_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|OtterTail_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|OtterTail_Minnesota_UnitedStates.BLS_UnemploymentRate.data|OtterTail_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|OtterTail_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|OtterTail_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-02|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-03|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-04|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-05|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-06|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-07|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-08|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-09|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-10|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-11|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-12|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-13|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-14|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-15|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-16|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-17|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-18|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-19|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-20|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-21|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-22|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-23|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-24|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-25|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-26|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-27|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-28|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-29|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-30|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-01-31|28944.5|0|1917.5|0|6.213142375737153|0|30862.0|0
0|2020-02-01|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-02|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-03|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-04|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-05|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-06|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-07|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-08|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-09|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-10|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-11|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-12|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-13|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-14|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-15|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-16|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-17|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-18|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-19|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-20|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-21|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-22|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-23|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-24|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-25|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-26|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-27|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-28|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-02-29|29116.0|0|1753.5|0|5.68036411344531|0|30869.5|0
0|2020-03-01|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-02|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-03|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-04|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-05|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-06|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-07|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-08|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-09|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-10|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-11|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-12|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-13|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-14|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-15|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-16|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-17|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-18|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-19|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-20|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-21|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-22|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-23|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-24|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-25|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-26|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-27|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-28|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-29|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-30|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-03-31|29097.0|0|1762.0|0|5.709841537314884|0|30859.0|0
0|2020-04-01|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-02|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-03|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-04|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-05|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-06|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-07|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-08|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-09|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-10|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-11|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-12|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-13|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-14|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-15|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-16|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-17|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-18|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-19|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-20|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-21|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-22|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-23|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-24|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-25|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-26|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-27|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-28|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-29|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-04-30|27928.0|0|2475.0|0|8.140644015393217|0|30403.0|0
0|2020-05-01|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-02|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-03|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-04|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-05|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-06|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-07|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-08|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-09|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-10|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-11|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-12|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-13|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-14|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-15|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-16|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-17|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-18|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-19|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-20|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-21|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-22|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-23|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-24|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-25|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-26|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
0|2020-05-27|28973.0|0|2356.0|0|7.520188962303298|0|31329.0|0
