|dates|Barrow_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Barrow_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Barrow_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Barrow_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Barrow_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Barrow_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Barrow_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Barrow_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
