|dates|Providence_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Providence_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Providence_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Providence_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Providence_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Providence_RhodeIsland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Providence_RhodeIsland_UnitedStates.TotalPopulation.data|Providence_RhodeIsland_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|638931.0|0
