|dates|Floyd_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Floyd_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Floyd_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Floyd_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Floyd_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Floyd_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Floyd_Indiana_UnitedStates.TotalPopulation.data|Floyd_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|78522.0|0
