|dates|Piatt_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Piatt_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Piatt_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Piatt_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Piatt_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Piatt_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Piatt_Illinois_UnitedStates.TotalPopulation.data|Piatt_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|16344.0|0
