|dates|Parke_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Parke_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Parke_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Parke_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Parke_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Parke_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Parke_Indiana_UnitedStates.TotalPopulation.data|Parke_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|16937.0|0
