|dates|Crosby_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Crosby_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Crosby_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Crosby_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Crosby_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Crosby_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Crosby_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Crosby_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
