|dates|Hardy_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hardy_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hardy_WestVirginia_UnitedStates.NYT_ConfirmedDeaths.data|Hardy_WestVirginia_UnitedStates.NYT_ConfirmedDeaths.missing|Hardy_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hardy_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hardy_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hardy_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
