|dates|Custer_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Custer_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Custer_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Custer_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Custer_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Custer_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Custer_Idaho_UnitedStates.TotalPopulation.data|Custer_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4315.0|0
