|dates|KitCarson_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|KitCarson_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|KitCarson_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|KitCarson_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|KitCarson_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|KitCarson_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|KitCarson_Colorado_UnitedStates.TotalPopulation.data|KitCarson_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7097.0|0
