|dates|Callahan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Callahan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Callahan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Callahan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Callahan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Callahan_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Callahan_Texas_UnitedStates.TotalPopulation.data|Callahan_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|13943.0|0
