|dates|Juab_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Juab_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Juab_Utah_UnitedStates.NYT_ConfirmedDeaths.data|Juab_Utah_UnitedStates.NYT_ConfirmedDeaths.missing|Juab_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Juab_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Juab_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Juab_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
