|dates|Genesee_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Genesee_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Genesee_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Genesee_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Genesee_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Genesee_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Genesee_NewYork_UnitedStates.TotalPopulation.data|Genesee_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|57280.0|0
