|dates|Menard_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Menard_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Menard_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Menard_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Menard_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Menard_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Menard_Illinois_UnitedStates.TotalPopulation.data|Menard_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12196.0|0
