|dates|Marin_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Marin_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Marin_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Marin_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Marin_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Marin_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Marin_California_UnitedStates.TotalPopulation.data|Marin_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|258826.0|0
