|dates|Union_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Union_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Union_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Union_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Union_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Union_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Union_Georgia_UnitedStates.TotalPopulation.data|Union_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|24511.0|0
