|dates|Orleans_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Orleans_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Orleans_Vermont_UnitedStates.NYT_ConfirmedDeaths.data|Orleans_Vermont_UnitedStates.NYT_ConfirmedDeaths.missing|Orleans_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Orleans_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Orleans_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Orleans_Vermont_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
