|dates|Ingham_Michigan_UnitedStates.BLS_EmployedPopulation.data|Ingham_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Ingham_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Ingham_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Ingham_Michigan_UnitedStates.BLS_UnemploymentRate.data|Ingham_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Ingham_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Ingham_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-16|135266.0|0|8495.0|0|5.909113041784629|0|143761.0|0
