|dates|McCone_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|McCone_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|McCone_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|McCone_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|McCone_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|McCone_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|McCone_Montana_UnitedStates.TotalPopulation.data|McCone_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1664.0|0
