|dates|Lincoln_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Lincoln_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Lincoln_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Lincoln_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Lincoln_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Lincoln_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Lincoln_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Lincoln_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-07|8863.0|0|464.0|0|4.974804331510668|0|9327.0|0
0|2020-02-08|8863.0|0|464.0|0|4.974804331510668|0|9327.0|0
0|2020-02-09|8863.0|0|464.0|0|4.974804331510668|0|9327.0|0
0|2020-02-10|8863.0|0|464.0|0|4.974804331510668|0|9327.0|0
0|2020-02-11|8863.0|0|464.0|0|4.974804331510668|0|9327.0|0
0|2020-02-12|8863.0|0|464.0|0|4.974804331510668|0|9327.0|0
0|2020-02-13|8863.0|0|464.0|0|4.974804331510668|0|9327.0|0
0|2020-02-14|8863.0|0|464.0|0|4.974804331510668|0|9327.0|0
0|2020-02-15|8863.0|0|464.0|0|4.974804331510668|0|9327.0|0
0|2020-02-16|8863.0|0|464.0|0|4.974804331510668|0|9327.0|0
0|2020-02-17|8863.0|0|464.0|0|4.974804331510668|0|9327.0|0
0|2020-02-18|8863.0|0|464.0|0|4.974804331510668|0|9327.0|0
0|2020-02-19|8863.0|0|464.0|0|4.974804331510668|0|9327.0|0
0|2020-02-20|8863.0|0|464.0|0|4.974804331510668|0|9327.0|0
0|2020-02-21|8863.0|0|464.0|0|4.974804331510668|0|9327.0|0
0|2020-02-22|8863.0|0|464.0|0|4.974804331510668|0|9327.0|0
0|2020-02-23|8863.0|0|464.0|0|4.974804331510668|0|9327.0|0
0|2020-02-24|8863.0|0|464.0|0|4.974804331510668|0|9327.0|0
0|2020-02-25|8863.0|0|464.0|0|4.974804331510668|0|9327.0|0
0|2020-02-26|8863.0|0|464.0|0|4.974804331510668|0|9327.0|0
0|2020-02-27|8863.0|0|464.0|0|4.974804331510668|0|9327.0|0
0|2020-02-28|8863.0|0|464.0|0|4.974804331510668|0|9327.0|0
0|2020-02-29|8863.0|0|464.0|0|4.974804331510668|0|9327.0|0
0|2020-03-01|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-02|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-03|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-04|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-05|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-06|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-07|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-08|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-09|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-10|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-11|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-12|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-13|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-14|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-15|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-16|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-17|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-18|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-19|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-20|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-21|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-22|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-23|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-24|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-25|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-26|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-27|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-28|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-29|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-30|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-03-31|8847.0|0|570.0|0|6.052883083784645|0|9417.0|0
0|2020-04-01|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-02|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-03|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-04|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-05|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-06|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-07|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-08|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-09|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-10|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-11|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-12|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-13|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-14|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-15|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-16|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-17|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-18|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-19|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-20|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-21|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-22|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-23|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-24|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-25|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-26|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-27|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-28|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-29|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-04-30|7736.5|0|2023.0|0|20.728520928326247|0|9759.5|0
0|2020-05-01|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-02|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-03|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-04|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-05|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-06|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-07|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-08|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-09|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-10|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-11|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-12|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-13|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-14|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-15|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-16|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-17|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-18|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-19|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-20|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-21|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-22|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-23|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-24|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-25|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-26|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-27|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-28|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-29|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-30|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-05-31|8552.0|0|1190.0|0|12.215150893040443|0|9742.0|0
0|2020-06-01|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-02|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-03|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-04|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-05|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-06|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-07|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-08|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-09|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-10|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-11|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-12|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-13|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-14|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-15|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-16|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-17|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-18|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-19|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-20|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-21|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-22|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-23|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-24|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-25|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-26|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-27|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-28|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-29|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-06-30|8602.0|0|591.0|0|6.428804525182204|0|9193.0|0
0|2020-07-01|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-02|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-03|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-04|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-05|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-06|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-07|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-08|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-09|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-10|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-11|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-12|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-13|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-14|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-15|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-16|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-17|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-18|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-19|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-20|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-21|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-22|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-23|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-24|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-25|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-26|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-27|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-28|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-29|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-30|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-07-31|8394.0|0|665.0|0|7.340766088972293|0|9059.0|0
0|2020-08-01|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-02|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-03|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-04|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-05|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-06|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-07|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-08|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-09|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-10|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-11|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-12|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-13|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-14|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-15|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-16|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-17|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-18|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-19|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-20|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-21|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-22|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-23|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-24|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-25|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-26|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-27|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-28|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-29|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-30|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-08-31|8413.0|0|572.0|0|6.3661658319421255|0|8985.0|0
0|2020-09-01|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-02|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-03|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-04|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-05|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-06|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-07|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-08|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-09|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-10|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-11|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-12|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-13|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-14|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-15|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-16|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-17|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-18|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-19|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-20|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-21|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-22|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-23|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-24|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-25|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-26|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-27|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-28|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-29|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-09-30|8470.0|0|567.0|0|6.27420604182804|0|9037.0|0
0|2020-10-01|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-02|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-03|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-04|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-05|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-06|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-07|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-08|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-09|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-10|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-11|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-12|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-13|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-14|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-15|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-16|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-17|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-18|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-19|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-20|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-21|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-22|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-23|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-24|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-25|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-26|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-27|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-28|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-29|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-30|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-10-31|8521.0|0|542.0|0|5.980359704292177|0|9063.0|0
0|2020-11-01|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-02|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-03|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-04|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-05|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-06|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-07|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-08|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-09|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-10|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-11|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-12|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-13|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-14|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-15|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-16|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-17|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-18|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-19|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-20|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-21|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-22|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-23|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-24|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-25|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-26|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-27|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-28|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-29|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-11-30|8666.0|0|562.0|0|6.090160381447768|0|9228.0|0
0|2020-12-01|8655.0|0|640.0|0|6.885422270037655|0|9295.0|0
0|2020-12-02|8655.0|0|640.0|0|6.885422270037655|0|9295.0|0
0|2020-12-03|8655.0|0|640.0|0|6.885422270037655|0|9295.0|0
0|2020-12-04|8655.0|0|640.0|0|6.885422270037655|0|9295.0|0
0|2020-12-05|8655.0|0|640.0|0|6.885422270037655|0|9295.0|0
0|2020-12-06|8655.0|0|640.0|0|6.885422270037655|0|9295.0|0
0|2020-12-07|8655.0|0|640.0|0|6.885422270037655|0|9295.0|0
