|dates|Pike_Indiana_UnitedStates.BLS_EmployedPopulation.data|Pike_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Pike_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Pike_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Pike_Indiana_UnitedStates.BLS_UnemploymentRate.data|Pike_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Pike_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Pike_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-02|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-03|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-04|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-05|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-06|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-07|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-08|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-09|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-10|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-11|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-12|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-13|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-14|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-15|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-16|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-17|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-18|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-19|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-20|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-21|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-22|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-23|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-24|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-25|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-26|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-27|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-28|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-29|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-30|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-01-31|5895.5|0|246.5|0|4.013350700097688|0|6142.0|0
0|2020-02-01|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-02|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-03|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-04|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-05|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-06|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-07|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-08|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-09|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-10|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-11|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-12|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-13|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-14|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-15|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-16|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-17|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-18|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-19|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-20|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-21|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-22|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-23|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-24|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-25|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-26|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-27|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-28|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-02-29|5890.0|0|233.0|0|3.8053241874897927|0|6123.0|0
0|2020-03-01|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-02|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-03|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-04|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-05|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-06|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-07|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-08|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-09|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-10|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-11|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-12|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-13|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-14|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-15|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-16|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-17|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-18|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-19|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-20|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-21|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-22|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-23|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-24|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-25|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-26|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-27|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-28|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-29|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-30|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-03-31|5714.0|0|212.0|0|3.5774552818089775|0|5926.0|0
0|2020-04-01|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-02|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-03|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-04|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-05|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-06|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-07|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-08|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-09|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-10|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-11|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-12|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-13|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-14|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-15|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-16|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-17|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-18|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-19|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-20|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-21|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-22|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-23|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-24|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-25|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-26|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
0|2020-04-27|4986.5|0|839.0|0|14.40219723628873|0|5825.5|0
