|dates|Skamania_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Skamania_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Skamania_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Skamania_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Skamania_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Skamania_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Skamania_Washington_UnitedStates.TotalPopulation.data|Skamania_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12083.0|0
