|dates|Clinton_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Clinton_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Clinton_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Clinton_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Clinton_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Clinton_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Clinton_Missouri_UnitedStates.TotalPopulation.data|Clinton_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|20387.0|0
