|dates|McMullen_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|McMullen_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|McMullen_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|McMullen_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|McMullen_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|McMullen_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|McMullen_Texas_UnitedStates.TotalPopulation.data|McMullen_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|743.0|0
