|dates|Montmorency_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Montmorency_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Montmorency_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Montmorency_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Montmorency_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Montmorency_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Montmorency_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Montmorency_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
