|dates|Burt_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Burt_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Burt_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Burt_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Burt_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Burt_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Burt_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Burt_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-28|3365.0|0|148.0|0|4.212923427270139|0|3513.0|0
0|2020-01-29|3365.0|0|148.0|0|4.212923427270139|0|3513.0|0
0|2020-01-30|3365.0|0|148.0|0|4.212923427270139|0|3513.0|0
0|2020-01-31|3365.0|0|148.0|0|4.212923427270139|0|3513.0|0
0|2020-02-01|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-02|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-03|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-04|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-05|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-06|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-07|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-08|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-09|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-10|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-11|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-12|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-13|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-14|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-15|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-16|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-17|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-18|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-19|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-20|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-21|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-22|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-23|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-24|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-25|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-26|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-27|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-28|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-02-29|3397.0|0|144.5|0|4.080192009035719|0|3541.5|0
0|2020-03-01|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-02|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-03|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-04|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-05|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-06|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-07|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-08|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-09|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-10|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-11|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-12|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-13|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-14|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-15|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-16|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-17|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-18|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-19|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-20|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-21|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-22|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-23|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-24|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-25|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-26|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-27|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-28|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-29|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-30|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-03-31|3417.0|0|166.5|0|4.646295521138551|0|3583.5|0
0|2020-04-01|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-02|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-03|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-04|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-05|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-06|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-07|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-08|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-09|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-10|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-11|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-12|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-13|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-14|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-15|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-16|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-17|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-18|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-19|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-20|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-21|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-22|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-23|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-24|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-25|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-26|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-27|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-28|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-29|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-04-30|3425.5|0|207.0|0|5.698554714384033|0|3632.5|0
0|2020-05-01|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-02|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-03|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-04|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-05|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-06|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-07|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-08|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-09|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-10|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-11|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-12|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-13|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-14|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-15|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-16|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-17|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-18|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-19|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-20|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-21|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-22|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-23|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-24|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-25|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-26|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-27|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-28|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-29|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-30|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-05-31|3372.0|0|143.0|0|4.068278805120911|0|3515.0|0
0|2020-06-01|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-02|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-03|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-04|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-05|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-06|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-07|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-08|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-09|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-10|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-11|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-12|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-13|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-14|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-15|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-16|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-17|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-18|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-19|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-20|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-21|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-22|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-23|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-24|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-25|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-26|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-27|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-28|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-29|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-06-30|3440.0|0|190.0|0|5.234159779614325|0|3630.0|0
0|2020-07-01|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-02|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-03|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-04|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-05|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-06|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-07|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-08|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-09|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-10|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-11|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-12|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-13|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-14|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-15|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-16|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-17|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-18|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-19|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-20|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-21|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-22|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-23|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-24|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-25|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-26|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-27|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-28|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-29|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-30|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-07-31|3391.0|0|124.0|0|3.52773826458037|0|3515.0|0
0|2020-08-01|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-02|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-03|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-04|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-05|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-06|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-07|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-08|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-09|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-10|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-11|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-12|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-13|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-14|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-15|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-16|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-17|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-18|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-19|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-20|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-21|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-22|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-23|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-24|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-25|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-26|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-27|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-28|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-29|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-30|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-08-31|3374.0|0|119.0|0|3.406813627254509|0|3493.0|0
0|2020-09-01|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-02|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-03|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-04|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-05|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-06|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-07|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-08|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-09|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-10|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-11|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-12|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-13|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-14|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-15|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-16|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-17|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-18|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-19|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-20|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-21|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-22|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-23|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-24|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-25|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-26|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-27|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-28|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-29|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-09-30|3408.0|0|116.0|0|3.2917139614074915|0|3524.0|0
0|2020-10-01|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-02|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-03|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-04|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-05|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-06|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-07|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-08|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-09|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-10|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-11|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-12|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-13|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-14|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-15|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-16|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-17|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-18|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-19|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-20|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-21|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-22|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-23|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-24|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-25|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-26|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-27|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-28|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-29|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-30|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-10-31|3422.0|0|103.0|0|2.921985815602837|0|3525.0|0
0|2020-11-01|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-02|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-03|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-04|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-05|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-06|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-07|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-08|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-09|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-10|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-11|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-12|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-13|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-14|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-15|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-16|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-17|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-18|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-19|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-20|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-21|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-22|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-23|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-24|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-25|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-26|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-27|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-28|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-29|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-11-30|3445.0|0|99.0|0|2.793453724604966|0|3544.0|0
0|2020-12-01|3402.0|0|112.0|0|3.187250996015936|0|3514.0|0
0|2020-12-02|3402.0|0|112.0|0|3.187250996015936|0|3514.0|0
0|2020-12-03|3402.0|0|112.0|0|3.187250996015936|0|3514.0|0
0|2020-12-04|3402.0|0|112.0|0|3.187250996015936|0|3514.0|0
0|2020-12-05|3402.0|0|112.0|0|3.187250996015936|0|3514.0|0
0|2020-12-06|3402.0|0|112.0|0|3.187250996015936|0|3514.0|0
0|2020-12-07|3402.0|0|112.0|0|3.187250996015936|0|3514.0|0
0|2020-12-08|3402.0|0|112.0|0|3.187250996015936|0|3514.0|0
0|2020-12-09|3402.0|0|112.0|0|3.187250996015936|0|3514.0|0
