|dates|Ozark_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ozark_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ozark_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Ozark_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Ozark_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ozark_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ozark_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ozark_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
