|dates|Henderson_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Henderson_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Henderson_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Henderson_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Henderson_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Henderson_NorthCarolina_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Henderson_NorthCarolina_UnitedStates.TotalPopulation.data|Henderson_NorthCarolina_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|117417.0|0
