|dates|Suffolk_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Suffolk_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Suffolk_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Suffolk_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Suffolk_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Suffolk_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Suffolk_NewYork_UnitedStates.TotalPopulation.data|Suffolk_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1476601.0|0
