|dates|Wheeler_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wheeler_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wheeler_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Wheeler_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Wheeler_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wheeler_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wheeler_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wheeler_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
