|dates|RichmondCity_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|RichmondCity_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|RichmondCity_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|RichmondCity_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|RichmondCity_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|RichmondCity_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|RichmondCity_Virginia_UnitedStates.TotalPopulation.data|RichmondCity_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
