|dates|Greenup_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Greenup_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Greenup_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Greenup_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Greenup_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Greenup_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Greenup_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Greenup_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-02|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-03|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-04|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-05|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-06|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-07|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-08|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-09|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-10|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-11|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-12|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-13|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-14|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-15|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-16|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-17|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-18|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-19|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-20|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-21|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-22|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-23|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-24|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-25|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-26|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-27|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-28|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-29|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-30|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-01-31|12524.5|0|1079.0|0|7.931782261917888|0|13603.5|0
0|2020-02-01|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-02|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-03|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-04|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-05|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-06|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-07|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-08|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-09|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-10|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-11|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-12|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-13|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-14|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-15|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-16|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-17|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-18|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-19|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-20|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-21|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-22|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-23|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-24|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-25|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-26|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-27|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-28|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-02-29|12608.0|0|1055.5|0|7.724960661616716|0|13663.5|0
0|2020-03-01|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-02|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-03|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-04|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-05|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-06|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-07|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-08|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-09|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-10|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-11|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-12|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-13|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-14|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-15|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-16|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-17|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-18|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-19|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-20|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-21|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-22|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-23|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-24|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-25|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-26|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-27|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-28|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-29|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-30|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-03-31|12529.0|0|1105.0|0|8.104738154613466|0|13634.0|0
0|2020-04-01|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-02|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-03|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-04|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-05|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-06|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-07|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-08|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-09|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-10|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-11|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-12|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-13|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-14|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-15|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-16|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-17|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-18|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-19|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-20|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-21|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-22|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-23|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-24|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-25|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-26|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-27|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-28|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-29|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-04-30|11236.5|0|2619.0|0|18.90224098733355|0|13855.5|0
0|2020-05-01|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-02|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-03|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-04|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-05|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-06|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-07|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-08|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-09|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-10|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-11|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-12|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-13|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-14|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-15|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-16|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-17|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-18|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-19|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-20|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-21|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-22|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-23|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-24|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-25|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-26|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-27|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-28|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-29|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-30|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-05-31|11910.0|0|1851.0|0|13.451057335949422|0|13761.0|0
0|2020-06-01|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-02|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-03|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-04|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-05|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-06|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-07|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-08|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-09|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-10|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-11|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-12|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-13|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-14|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-15|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-16|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-17|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-18|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-19|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-20|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-21|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-22|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-23|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-24|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-25|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-26|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-27|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-28|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-29|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-06-30|12024.0|0|1010.0|0|7.748964247353077|0|13034.0|0
0|2020-07-01|11821.0|0|1018.0|0|7.928966430407352|0|12839.0|0
0|2020-07-02|11821.0|0|1018.0|0|7.928966430407352|0|12839.0|0
0|2020-07-03|11821.0|0|1018.0|0|7.928966430407352|0|12839.0|0
0|2020-07-04|11821.0|0|1018.0|0|7.928966430407352|0|12839.0|0
0|2020-07-05|11821.0|0|1018.0|0|7.928966430407352|0|12839.0|0
0|2020-07-06|11821.0|0|1018.0|0|7.928966430407352|0|12839.0|0
0|2020-07-07|11821.0|0|1018.0|0|7.928966430407352|0|12839.0|0
0|2020-07-08|11821.0|0|1018.0|0|7.928966430407352|0|12839.0|0
0|2020-07-09|11821.0|0|1018.0|0|7.928966430407352|0|12839.0|0
