|dates|Daviess_Indiana_UnitedStates.BLS_EmployedPopulation.data|Daviess_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Daviess_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Daviess_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Daviess_Indiana_UnitedStates.BLS_UnemploymentRate.data|Daviess_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Daviess_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Daviess_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-02|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-03|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-04|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-05|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-06|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-07|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-08|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-09|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-10|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-11|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-12|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-13|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-14|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-15|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-16|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-17|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-18|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-19|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-20|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-21|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-22|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-23|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-24|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-25|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-26|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-27|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-28|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-29|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-30|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-01-31|16212.5|0|499.0|0|2.9859677467612125|0|16711.5|0
0|2020-02-01|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-02|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-03|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-04|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-05|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-06|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-07|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-08|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-09|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-10|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-11|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-12|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-13|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-14|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-15|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-16|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-17|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-18|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-19|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-20|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-21|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-22|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-23|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-24|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-25|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-26|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-27|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-28|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-02-29|16162.0|0|462.0|0|2.779114533205005|0|16624.0|0
0|2020-03-01|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-02|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-03|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-04|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-05|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-06|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-07|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-08|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-09|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-10|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-11|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-12|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-13|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-14|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-15|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-16|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-17|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-18|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-19|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-20|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-21|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-22|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-23|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-24|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-25|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-26|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-27|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-28|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-29|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-30|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-03-31|15857.0|0|451.0|0|2.76551385822909|0|16308.0|0
0|2020-04-01|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-02|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-03|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-04|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-05|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-06|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-07|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-08|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-09|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-10|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-11|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-12|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-13|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-14|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-15|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-16|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-17|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-18|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-19|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-20|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-21|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-22|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-23|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-24|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-25|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
0|2020-04-26|13961.5|0|1200.5|0|7.917820867959372|0|15162.0|0
