|dates|Merced_California_UnitedStates.BLS_EmployedPopulation.data|Merced_California_UnitedStates.BLS_EmployedPopulation.missing|Merced_California_UnitedStates.BLS_UnemployedPopulation.data|Merced_California_UnitedStates.BLS_UnemployedPopulation.missing|Merced_California_UnitedStates.BLS_UnemploymentRate.data|Merced_California_UnitedStates.BLS_UnemploymentRate.missing|Merced_California_UnitedStates.BLS_LaborForcePopulation.data|Merced_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-02|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-03|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-04|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-05|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-06|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-07|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-08|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-09|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-10|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-11|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-12|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-13|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-14|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-15|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-16|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-17|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-18|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-19|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-20|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-21|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-22|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-23|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-24|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-25|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-26|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-27|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-28|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-29|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-30|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-01-31|104092.5|0|11384.5|0|9.858673155693342|0|115477.0|0
0|2020-02-01|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-02|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-03|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-04|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-05|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-06|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-07|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-08|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-09|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-10|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-11|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-12|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-13|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-14|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-15|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-16|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-17|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-18|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-19|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-20|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-21|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-22|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-23|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-24|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-25|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-26|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-27|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-28|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-02-29|104201.0|0|11956.5|0|10.293351699201516|0|116157.5|0
0|2020-03-01|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-02|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-03|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-04|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-05|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-06|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-07|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-08|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-09|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-10|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-11|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-12|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-13|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-14|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-15|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-16|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-17|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-18|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-19|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-20|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-21|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-22|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-23|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-24|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-25|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-26|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-27|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-28|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-29|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-30|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-03-31|103143.0|0|14552.5|0|12.364533903165372|0|117695.5|0
0|2020-04-01|94894.0|0|21714.5|0|18.621712825394376|0|116608.5|0
0|2020-04-02|94894.0|0|21714.5|0|18.621712825394376|0|116608.5|0
0|2020-04-03|94894.0|0|21714.5|0|18.621712825394376|0|116608.5|0
0|2020-04-04|94894.0|0|21714.5|0|18.621712825394376|0|116608.5|0
0|2020-04-05|94894.0|0|21714.5|0|18.621712825394376|0|116608.5|0
0|2020-04-06|94894.0|0|21714.5|0|18.621712825394376|0|116608.5|0
0|2020-04-07|94894.0|0|21714.5|0|18.621712825394376|0|116608.5|0
0|2020-04-08|94894.0|0|21714.5|0|18.621712825394376|0|116608.5|0
0|2020-04-09|94894.0|0|21714.5|0|18.621712825394376|0|116608.5|0
0|2020-04-10|94894.0|0|21714.5|0|18.621712825394376|0|116608.5|0
0|2020-04-11|94894.0|0|21714.5|0|18.621712825394376|0|116608.5|0
0|2020-04-12|94894.0|0|21714.5|0|18.621712825394376|0|116608.5|0
0|2020-04-13|94894.0|0|21714.5|0|18.621712825394376|0|116608.5|0
0|2020-04-14|94894.0|0|21714.5|0|18.621712825394376|0|116608.5|0
