|dates|Mercer_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Mercer_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Mercer_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Mercer_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Mercer_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Mercer_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Mercer_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Mercer_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
