|dates|Harney_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Harney_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Harney_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Harney_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Harney_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Harney_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Harney_Oregon_UnitedStates.TotalPopulation.data|Harney_Oregon_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7393.0|0
