|dates|Benton_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Benton_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Benton_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Benton_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Benton_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Benton_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Benton_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Benton_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
