|dates|Sublette_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sublette_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sublette_Wyoming_UnitedStates.NYT_ConfirmedDeaths.data|Sublette_Wyoming_UnitedStates.NYT_ConfirmedDeaths.missing|Sublette_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sublette_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sublette_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sublette_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
