|dates|Donley_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Donley_Texas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Donley_Texas_UnitedStates.Male_Total_Population.data|Donley_Texas_UnitedStates.Male_Total_Population.missing|Donley_Texas_UnitedStates.Female_Total_Population.data|Donley_Texas_UnitedStates.Female_Total_Population.missing|Donley_Texas_UnitedStates.MaleAndFemale_Under18_Population.data|Donley_Texas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-01-31|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-01|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-02|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-03|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-04|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-05|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-06|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-07|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-08|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-09|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-10|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-11|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-12|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-13|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-14|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-15|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-16|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-17|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-18|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-19|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-20|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-21|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-22|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-23|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-24|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-25|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-26|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-27|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-28|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-02-29|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-01|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-02|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-03|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-04|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-05|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-06|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-07|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-08|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-09|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-10|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-11|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-12|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-13|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-14|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-15|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-16|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-17|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-18|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-19|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-20|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-21|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-22|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-23|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-24|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-25|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-26|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-27|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-28|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-29|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-30|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-03-31|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-01|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-02|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-03|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-04|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-05|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-06|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-07|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-08|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-09|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-10|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-11|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-12|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-13|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-14|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-15|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-16|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-17|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-18|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-19|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-20|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-21|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-22|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-23|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-24|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-25|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-26|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-27|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-28|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-29|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-04-30|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-01|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-02|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-03|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-04|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-05|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-06|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-07|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-08|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-09|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-10|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-11|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-12|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-13|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-14|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-15|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-16|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-17|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-18|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-19|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-20|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-21|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-22|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-23|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-24|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-25|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-26|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-27|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-28|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-29|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-30|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-05-31|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-01|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-02|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-03|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-04|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-05|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-06|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-07|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-08|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-09|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-10|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-11|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-12|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-13|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-14|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-15|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-16|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-17|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-18|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-19|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-20|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-21|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-22|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-23|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-24|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-25|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-26|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-27|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-28|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-29|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-06-30|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-01|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-02|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-03|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-04|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-05|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-06|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-07|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-08|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-09|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-10|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-11|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-12|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-13|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-14|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-15|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-16|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-17|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-18|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-19|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-20|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-21|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-22|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-23|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-24|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-25|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-26|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-27|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-28|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-29|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-30|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-07-31|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-01|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-02|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-03|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-04|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-05|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-06|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-07|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-08|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-09|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-10|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-11|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-12|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-13|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-14|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-15|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-16|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-17|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-18|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-19|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-20|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-21|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-22|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-23|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-24|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-25|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-26|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-27|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-28|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-29|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-30|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-08-31|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-01|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-02|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-03|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-04|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-05|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-06|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-07|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-08|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-09|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-10|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-11|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-12|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-13|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-14|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-15|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-16|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-17|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-18|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-19|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-20|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-21|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-22|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-23|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-24|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-25|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-26|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-27|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-28|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-29|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-09-30|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-01|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-02|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-03|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-04|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-05|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-06|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-07|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-08|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-09|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-10|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-11|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-12|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-13|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-14|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-15|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-16|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-17|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-18|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-19|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-20|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-21|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-22|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-23|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-24|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-25|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-26|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-27|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-28|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-29|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-30|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-10-31|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-01|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-02|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-03|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-04|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-05|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-06|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-07|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-08|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-09|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-10|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-11|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-12|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-13|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-14|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-15|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-16|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-17|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-18|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-19|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-20|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-21|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-22|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-23|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-24|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-25|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-26|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-27|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-28|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-29|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-11-30|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-01|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-02|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-03|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-04|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-05|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-06|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-07|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-08|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-09|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-10|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-11|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-12|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-13|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-14|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-15|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-16|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-17|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-18|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-19|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-20|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-21|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-22|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-23|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-24|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-25|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-26|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-27|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-28|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-29|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-30|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2020-12-31|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2021-01-01|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2021-01-02|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2021-01-03|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2021-01-04|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2021-01-05|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2021-01-06|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2021-01-07|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2021-01-08|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2021-01-09|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2021-01-10|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2021-01-11|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2021-01-12|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2021-01-13|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2021-01-14|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2021-01-15|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2021-01-16|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2021-01-17|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2021-01-18|796.0|0|1630.0|0|1689.0|0|654.0|0
0|2021-01-19|796.0|0|1630.0|0|1689.0|0|654.0|0
