|dates|DelNorte_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|DelNorte_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|DelNorte_California_UnitedStates.NYT_ConfirmedDeaths.data|DelNorte_California_UnitedStates.NYT_ConfirmedDeaths.missing|DelNorte_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|DelNorte_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|DelNorte_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|DelNorte_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
