|dates|Nance_Nebraska_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Nance_Nebraska_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Nance_Nebraska_UnitedStates.Male_Total_Population.data|Nance_Nebraska_UnitedStates.Male_Total_Population.missing|Nance_Nebraska_UnitedStates.Female_Total_Population.data|Nance_Nebraska_UnitedStates.Female_Total_Population.missing|Nance_Nebraska_UnitedStates.MaleAndFemale_Under18_Population.data|Nance_Nebraska_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-02-06|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-02-07|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-02-08|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-02-09|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-02-10|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-02-11|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-02-12|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-02-13|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-02-14|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-02-15|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-02-16|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-02-17|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-02-18|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-02-19|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-02-20|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-02-21|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-02-22|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-02-23|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-02-24|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-02-25|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-02-26|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-02-27|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-02-28|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-02-29|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-01|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-02|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-03|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-04|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-05|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-06|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-07|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-08|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-09|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-10|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-11|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-12|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-13|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-14|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-15|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-16|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-17|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-18|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-19|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-20|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-21|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-22|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-23|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-24|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-25|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-26|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-27|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-28|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-29|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-30|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-03-31|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-01|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-02|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-03|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-04|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-05|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-06|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-07|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-08|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-09|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-10|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-11|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-12|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-13|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-14|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-15|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-16|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-17|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-18|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-19|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-20|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-21|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-22|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-23|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-24|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-25|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-26|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-27|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-28|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-29|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-04-30|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-01|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-02|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-03|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-04|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-05|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-06|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-07|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-08|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-09|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-10|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-11|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-12|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-13|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-14|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-15|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-16|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-17|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-18|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-19|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-20|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-21|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-22|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-23|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-24|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-25|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-26|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-27|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-28|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-29|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-30|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-05-31|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-01|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-02|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-03|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-04|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-05|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-06|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-07|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-08|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-09|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-10|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-11|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-12|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-13|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-14|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-15|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-16|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-17|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-18|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-19|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-20|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-21|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-22|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-23|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-24|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-25|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-26|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-27|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-28|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-29|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-06-30|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-01|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-02|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-03|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-04|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-05|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-06|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-07|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-08|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-09|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-10|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-11|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-12|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-13|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-14|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-15|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-16|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-17|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-18|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-19|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-20|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-21|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-22|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-23|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-24|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-25|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-26|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-27|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-28|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-29|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-30|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-07-31|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-01|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-02|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-03|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-04|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-05|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-06|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-07|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-08|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-09|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-10|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-11|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-12|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-13|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-14|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-15|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-16|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-17|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-18|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-19|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-20|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-21|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-22|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-23|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-24|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-25|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-26|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-27|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-28|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-29|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-30|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-08-31|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-01|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-02|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-03|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-04|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-05|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-06|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-07|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-08|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-09|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-10|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-11|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-12|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-13|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-14|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-15|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-16|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-17|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-18|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-19|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-20|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-21|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-22|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-23|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-24|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-25|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-26|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-27|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-28|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-29|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-09-30|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-01|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-02|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-03|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-04|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-05|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-06|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-07|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-08|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-09|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-10|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-11|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-12|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-13|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-14|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-15|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-16|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-17|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-18|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-19|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-20|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-21|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-22|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-23|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-24|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-25|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-26|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-27|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-28|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-29|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-30|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-10-31|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-01|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-02|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-03|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-04|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-05|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-06|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-07|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-08|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-09|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-10|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-11|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-12|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-13|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-14|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-15|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-16|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-17|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-18|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-19|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-20|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-21|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-22|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-23|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-24|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-25|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-26|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-27|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-28|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-29|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-11-30|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-01|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-02|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-03|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-04|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-05|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-06|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-07|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-08|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-09|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-10|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-11|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-12|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-13|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-14|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-15|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-16|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-17|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-18|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-19|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-20|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-21|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-22|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-23|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-24|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-25|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-26|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-27|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-28|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-29|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-30|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2020-12-31|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2021-01-01|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2021-01-02|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2021-01-03|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2021-01-04|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2021-01-05|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2021-01-06|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2021-01-07|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2021-01-08|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2021-01-09|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2021-01-10|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2021-01-11|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2021-01-12|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2021-01-13|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2021-01-14|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2021-01-15|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2021-01-16|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2021-01-17|755.0|0|1754.0|0|1778.0|0|791.0|0
0|2021-01-18|755.0|0|1754.0|0|1778.0|0|791.0|0
