|dates|Rooks_Kansas_UnitedStates.BLS_EmployedPopulation.data|Rooks_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Rooks_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Rooks_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Rooks_Kansas_UnitedStates.BLS_UnemploymentRate.data|Rooks_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Rooks_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Rooks_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-16|2421.5|0|77.0|0|3.0818491094656792|0|2498.5|0
0|2020-03-17|2421.5|0|77.0|0|3.0818491094656792|0|2498.5|0
0|2020-03-18|2421.5|0|77.0|0|3.0818491094656792|0|2498.5|0
0|2020-03-19|2421.5|0|77.0|0|3.0818491094656792|0|2498.5|0
0|2020-03-20|2421.5|0|77.0|0|3.0818491094656792|0|2498.5|0
0|2020-03-21|2421.5|0|77.0|0|3.0818491094656792|0|2498.5|0
0|2020-03-22|2421.5|0|77.0|0|3.0818491094656792|0|2498.5|0
0|2020-03-23|2421.5|0|77.0|0|3.0818491094656792|0|2498.5|0
0|2020-03-24|2421.5|0|77.0|0|3.0818491094656792|0|2498.5|0
0|2020-03-25|2421.5|0|77.0|0|3.0818491094656792|0|2498.5|0
0|2020-03-26|2421.5|0|77.0|0|3.0818491094656792|0|2498.5|0
0|2020-03-27|2421.5|0|77.0|0|3.0818491094656792|0|2498.5|0
0|2020-03-28|2421.5|0|77.0|0|3.0818491094656792|0|2498.5|0
0|2020-03-29|2421.5|0|77.0|0|3.0818491094656792|0|2498.5|0
0|2020-03-30|2421.5|0|77.0|0|3.0818491094656792|0|2498.5|0
0|2020-03-31|2421.5|0|77.0|0|3.0818491094656792|0|2498.5|0
0|2020-04-01|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-02|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-03|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-04|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-05|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-06|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-07|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-08|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-09|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-10|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-11|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-12|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-13|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-14|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-15|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-16|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-17|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-18|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-19|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-20|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-21|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-22|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-23|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-24|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-25|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-26|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-27|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-28|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-29|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-04-30|2215.0|0|137.5|0|5.844845908607864|0|2352.5|0
0|2020-05-01|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-02|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-03|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-04|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-05|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-06|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-07|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-08|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-09|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-10|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-11|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-12|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-13|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-14|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-15|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-16|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-17|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-18|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-19|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-20|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-21|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-22|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-23|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-24|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-25|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-26|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-27|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-28|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-29|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-30|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-05-31|2345.0|0|125.0|0|5.060728744939271|0|2470.0|0
0|2020-06-01|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-02|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-03|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-04|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-05|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-06|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-07|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-08|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-09|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-10|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-11|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-12|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-13|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-14|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-15|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-16|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-17|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-18|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-19|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-20|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-21|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-22|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-23|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-24|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-25|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-26|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-27|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-28|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-29|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-06-30|2397.0|0|113.0|0|4.50199203187251|0|2510.0|0
0|2020-07-01|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-02|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-03|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-04|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-05|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-06|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-07|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-08|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-09|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-10|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-11|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-12|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-13|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-14|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-15|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-16|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-17|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-18|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-19|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-20|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-21|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-22|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-23|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-24|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-25|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-26|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-27|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-28|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-29|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-30|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-07-31|2373.0|0|127.0|0|5.08|0|2500.0|0
0|2020-08-01|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-02|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-03|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-04|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-05|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-06|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-07|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-08|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-09|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-10|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-11|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-12|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-13|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-14|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-15|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-16|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-17|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-18|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-19|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-20|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-21|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-22|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-23|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-24|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-25|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-26|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-27|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-28|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-29|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-30|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-08-31|2446.0|0|114.0|0|4.453125|0|2560.0|0
0|2020-09-01|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-02|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-03|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-04|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-05|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-06|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-07|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-08|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-09|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-10|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-11|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-12|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-13|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-14|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-15|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-16|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-17|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-18|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-19|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-20|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-21|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-22|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-23|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-24|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-25|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-26|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-27|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-28|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-29|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-09-30|2396.0|0|105.0|0|4.198320671731308|0|2501.0|0
0|2020-10-01|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-02|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-03|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-04|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-05|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-06|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-07|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-08|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-09|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-10|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-11|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-12|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-13|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-14|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-15|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-16|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-17|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-18|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-19|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-20|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-21|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-22|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-23|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-24|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-25|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-26|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-27|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-28|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-29|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-30|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-10-31|2482.0|0|80.0|0|3.12256049960968|0|2562.0|0
0|2020-11-01|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-02|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-03|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-04|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-05|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-06|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-07|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-08|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-09|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-10|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-11|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-12|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-13|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-14|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-15|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-16|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-17|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-18|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-19|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-20|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-21|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-22|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-23|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-24|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-25|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-26|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-27|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-28|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-29|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-11-30|2542.0|0|81.0|0|3.0880670987418988|0|2623.0|0
0|2020-12-01|2474.0|0|92.0|0|3.5853468433359312|0|2566.0|0
0|2020-12-02|2474.0|0|92.0|0|3.5853468433359312|0|2566.0|0
0|2020-12-03|2474.0|0|92.0|0|3.5853468433359312|0|2566.0|0
0|2020-12-04|2474.0|0|92.0|0|3.5853468433359312|0|2566.0|0
0|2020-12-05|2474.0|0|92.0|0|3.5853468433359312|0|2566.0|0
0|2020-12-06|2474.0|0|92.0|0|3.5853468433359312|0|2566.0|0
0|2020-12-07|2474.0|0|92.0|0|3.5853468433359312|0|2566.0|0
0|2020-12-08|2474.0|0|92.0|0|3.5853468433359312|0|2566.0|0
0|2020-12-09|2474.0|0|92.0|0|3.5853468433359312|0|2566.0|0
0|2020-12-10|2474.0|0|92.0|0|3.5853468433359312|0|2566.0|0
0|2020-12-11|2474.0|0|92.0|0|3.5853468433359312|0|2566.0|0
0|2020-12-12|2474.0|0|92.0|0|3.5853468433359312|0|2566.0|0
0|2020-12-13|2474.0|0|92.0|0|3.5853468433359312|0|2566.0|0
