|dates|Coos_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Coos_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Coos_Oregon_UnitedStates.NYT_ConfirmedDeaths.data|Coos_Oregon_UnitedStates.NYT_ConfirmedDeaths.missing|Coos_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Coos_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Coos_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Coos_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
