|dates|Wasco_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wasco_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wasco_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wasco_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wasco_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wasco_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wasco_Oregon_UnitedStates.TotalPopulation.data|Wasco_Oregon_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|26682.0|0
