|dates|DesMoines_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|DesMoines_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|DesMoines_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|DesMoines_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|DesMoines_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|DesMoines_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|DesMoines_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|DesMoines_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
