|dates|Navajo_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Navajo_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Navajo_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Navajo_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Navajo_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Navajo_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Navajo_Arizona_UnitedStates.TotalPopulation.data|Navajo_Arizona_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|110924.0|0
