|dates|Perry_Illinois_UnitedStates.BLS_EmployedPopulation.data|Perry_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Perry_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Perry_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Perry_Illinois_UnitedStates.BLS_UnemploymentRate.data|Perry_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Perry_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Perry_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-21|7563.5|0|299.0|0|3.8028616852146264|0|7862.5|0
0|2020-03-22|7563.5|0|299.0|0|3.8028616852146264|0|7862.5|0
0|2020-03-23|7563.5|0|299.0|0|3.8028616852146264|0|7862.5|0
0|2020-03-24|7563.5|0|299.0|0|3.8028616852146264|0|7862.5|0
0|2020-03-25|7563.5|0|299.0|0|3.8028616852146264|0|7862.5|0
0|2020-03-26|7563.5|0|299.0|0|3.8028616852146264|0|7862.5|0
0|2020-03-27|7563.5|0|299.0|0|3.8028616852146264|0|7862.5|0
0|2020-03-28|7563.5|0|299.0|0|3.8028616852146264|0|7862.5|0
0|2020-03-29|7563.5|0|299.0|0|3.8028616852146264|0|7862.5|0
0|2020-03-30|7563.5|0|299.0|0|3.8028616852146264|0|7862.5|0
0|2020-03-31|7563.5|0|299.0|0|3.8028616852146264|0|7862.5|0
0|2020-04-01|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-02|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-03|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-04|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-05|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-06|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-07|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-08|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-09|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-10|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-11|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-12|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-13|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-14|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-15|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-16|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-17|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-18|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-19|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-20|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-21|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-22|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-23|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-24|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-25|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-26|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-27|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-28|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-29|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-04-30|6576.0|0|1847.5|0|21.93268831245919|0|8423.5|0
0|2020-05-01|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-02|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-03|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-04|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-05|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-06|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-07|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-08|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-09|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-10|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-11|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-12|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-13|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-14|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-15|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-16|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-17|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-18|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-19|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-20|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-21|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-22|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-23|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-24|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-25|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-26|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-27|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-28|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-29|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-30|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-05-31|6626.0|0|1665.0|0|20.082016644554336|0|8291.0|0
0|2020-06-01|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-02|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-03|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-04|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-05|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-06|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-07|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-08|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-09|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-10|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-11|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-12|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-13|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-14|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-15|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-16|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-17|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-18|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-19|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-20|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-21|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-22|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-23|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-24|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-25|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-26|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-27|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-28|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-29|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-06-30|7138.0|0|1078.0|0|13.120740019474196|0|8216.0|0
0|2020-07-01|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-02|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-03|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-04|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-05|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-06|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-07|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-08|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-09|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-10|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-11|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-12|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-13|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-14|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-15|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-16|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-17|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-18|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-19|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-20|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-21|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-22|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-23|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-24|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-25|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-26|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-27|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-28|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-29|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-30|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-07-31|7112.0|0|899.0|0|11.22206965422544|0|8011.0|0
0|2020-08-01|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-02|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-03|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-04|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-05|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-06|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-07|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-08|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-09|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-10|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-11|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-12|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-13|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-14|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-15|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-16|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-17|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-18|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-19|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-20|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-21|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-22|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-23|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-24|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-25|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-26|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-27|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-28|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-29|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-30|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-08-31|7514.0|0|687.0|0|8.377027191805878|0|8201.0|0
0|2020-09-01|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-02|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-03|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-04|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-05|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-06|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-07|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-08|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-09|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-10|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-11|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-12|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-13|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-14|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-15|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-16|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-17|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-18|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-19|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-20|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-21|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-22|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-23|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-24|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-25|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-26|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-27|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-28|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-29|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-09-30|7516.0|0|577.0|0|7.129618188558013|0|8093.0|0
0|2020-10-01|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-02|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-03|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-04|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-05|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-06|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-07|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-08|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-09|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-10|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-11|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-12|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-13|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-14|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-15|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-16|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-17|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-18|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-19|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-20|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-21|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-22|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-23|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-24|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-25|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-26|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-27|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-28|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-29|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-30|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-10-31|7940.0|0|491.0|0|5.823745700391413|0|8431.0|0
0|2020-11-01|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-02|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-03|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-04|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-05|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-06|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-07|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-08|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-09|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-10|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-11|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-12|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-13|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-14|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-15|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-16|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-17|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-18|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-19|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-20|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-21|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-22|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-23|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-24|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-25|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-26|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-27|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-28|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-29|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-11-30|7409.0|0|422.0|0|5.3888392287064235|0|7831.0|0
0|2020-12-01|7308.0|0|484.0|0|6.211498973305955|0|7792.0|0
0|2020-12-02|7308.0|0|484.0|0|6.211498973305955|0|7792.0|0
0|2020-12-03|7308.0|0|484.0|0|6.211498973305955|0|7792.0|0
0|2020-12-04|7308.0|0|484.0|0|6.211498973305955|0|7792.0|0
0|2020-12-05|7308.0|0|484.0|0|6.211498973305955|0|7792.0|0
0|2020-12-06|7308.0|0|484.0|0|6.211498973305955|0|7792.0|0
