|dates|Bannock_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bannock_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bannock_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|Bannock_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|Bannock_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bannock_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bannock_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bannock_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
