|dates|Clinton_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Clinton_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Clinton_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Clinton_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Clinton_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Clinton_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Clinton_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Clinton_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
