|dates|Denver_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Denver_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Denver_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Denver_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Denver_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Denver_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Denver_Colorado_UnitedStates.TotalPopulation.data|Denver_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|727211.0|0
