|dates|Muskegon_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Muskegon_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Muskegon_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Muskegon_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Muskegon_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Muskegon_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Muskegon_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Muskegon_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
