|dates|Huntingdon_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Huntingdon_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Huntingdon_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Huntingdon_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Huntingdon_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Huntingdon_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Huntingdon_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Huntingdon_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-27|18547.0|0|1695.5|0|8.375941706804989|0|20242.5|0
0|2020-02-28|18547.0|0|1695.5|0|8.375941706804989|0|20242.5|0
0|2020-02-29|18547.0|0|1695.5|0|8.375941706804989|0|20242.5|0
0|2020-03-01|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-02|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-03|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-04|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-05|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-06|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-07|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-08|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-09|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-10|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-11|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-12|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-13|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-14|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-15|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-16|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-17|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-18|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-19|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-20|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-21|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-22|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-23|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-24|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-25|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-26|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-27|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-28|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-29|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-30|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-03-31|18338.5|0|1785.0|0|8.870226352274704|0|20123.5|0
0|2020-04-01|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-02|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-03|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-04|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-05|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-06|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-07|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-08|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-09|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-10|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-11|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-12|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-13|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-14|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-15|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-16|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-17|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-18|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-19|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-20|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-21|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-22|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-23|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-24|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-25|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-26|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-27|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-28|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-29|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-04-30|16256.5|0|3377.0|0|17.200193546744085|0|19633.5|0
0|2020-05-01|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-02|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-03|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-04|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-05|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-06|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-07|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-08|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-09|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-10|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-11|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-12|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-13|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-14|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-15|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-16|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-17|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-18|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-19|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-20|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-21|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-22|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-23|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-24|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-25|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-26|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-27|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-28|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-29|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-30|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-05-31|17216.0|0|2694.0|0|13.53088900050226|0|19910.0|0
0|2020-06-01|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-02|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-03|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-04|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-05|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-06|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-07|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-08|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-09|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-10|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-11|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-12|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-13|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-14|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-15|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-16|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-17|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-18|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-19|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-20|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-21|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-22|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-23|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-24|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-25|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-26|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-27|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-28|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-29|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-06-30|17042.0|0|2725.0|0|13.785602266403602|0|19767.0|0
0|2020-07-01|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-02|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-03|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-04|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-05|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-06|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-07|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-08|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-09|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-10|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-11|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-12|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-13|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-14|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-15|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-16|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-17|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-18|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-19|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-20|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-21|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-22|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-23|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-24|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-25|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-26|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-27|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-28|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-29|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-30|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-07-31|17275.0|0|3070.0|0|15.089702629638731|0|20345.0|0
0|2020-08-01|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-02|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-03|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-04|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-05|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-06|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-07|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-08|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-09|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-10|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-11|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-12|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-13|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-14|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-15|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-16|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-17|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-18|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-19|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-20|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-21|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-22|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-23|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-24|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-25|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-26|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-27|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-28|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-29|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-30|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-08-31|17456.0|0|2058.0|0|10.54627446961156|0|19514.0|0
0|2020-09-01|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-02|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-03|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-04|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-05|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-06|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-07|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-08|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-09|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-10|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-11|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-12|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-13|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-14|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-15|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-16|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-17|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-18|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-19|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-20|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-21|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-22|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-23|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-24|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-25|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-26|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-27|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-28|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-29|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-09-30|18222.0|0|1460.0|0|7.4179453307590695|0|19682.0|0
0|2020-10-01|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-02|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-03|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-04|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-05|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-06|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-07|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-08|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-09|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-10|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-11|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-12|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-13|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-14|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-15|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-16|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-17|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-18|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-19|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-20|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-21|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-22|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-23|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-24|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-25|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-26|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-27|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-28|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-29|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-30|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-10-31|18291.0|0|1397.0|0|7.095692807801707|0|19688.0|0
0|2020-11-01|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-02|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-03|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-04|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-05|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-06|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-07|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-08|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-09|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-10|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-11|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-12|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-13|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-14|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-15|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-16|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-17|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-18|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-19|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-20|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-21|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-22|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-23|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-24|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-25|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-26|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-27|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
0|2020-11-28|18056.0|0|1366.0|0|7.03326125012872|0|19422.0|0
