|dates|Gasconade_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gasconade_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gasconade_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Gasconade_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Gasconade_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gasconade_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gasconade_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gasconade_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
