|dates|St.Johns_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|St.Johns_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|St.Johns_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|St.Johns_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|St.Johns_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|St.Johns_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|St.Johns_Florida_UnitedStates.TotalPopulation.data|St.Johns_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|264672.0|0
