|dates|Cobb_Georgia_UnitedStates.BLS_EmployedPopulation.data|Cobb_Georgia_UnitedStates.BLS_EmployedPopulation.missing|Cobb_Georgia_UnitedStates.BLS_UnemployedPopulation.data|Cobb_Georgia_UnitedStates.BLS_UnemployedPopulation.missing|Cobb_Georgia_UnitedStates.BLS_UnemploymentRate.data|Cobb_Georgia_UnitedStates.BLS_UnemploymentRate.missing|Cobb_Georgia_UnitedStates.BLS_LaborForcePopulation.data|Cobb_Georgia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-02|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-03|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-04|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-05|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-06|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-07|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-08|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-09|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-10|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-11|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-12|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-13|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-14|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-15|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-16|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-17|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-18|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-19|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-20|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-21|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-22|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-23|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-24|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-25|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-26|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-27|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-28|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-29|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-30|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
0|2020-01-31|415873.0|0|13015.0|0|3.034591781537371|0|428888.0|0
