|dates|LaGrange_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|LaGrange_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|LaGrange_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|LaGrange_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|LaGrange_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|LaGrange_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|LaGrange_Indiana_UnitedStates.TotalPopulation.data|LaGrange_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|39614.0|0
