|dates|Payette_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Payette_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Payette_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Payette_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Payette_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Payette_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Payette_Idaho_UnitedStates.TotalPopulation.data|Payette_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|23951.0|0
