|dates|Henry_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Henry_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Henry_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Henry_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Henry_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Henry_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Henry_Virginia_UnitedStates.TotalPopulation.data|Henry_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|50557.0|0
