|dates|TomGreen_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|TomGreen_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|TomGreen_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|TomGreen_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|TomGreen_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|TomGreen_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|TomGreen_Texas_UnitedStates.TotalPopulation.data|TomGreen_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|119200.0|0
