|dates|Imperial_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Imperial_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Imperial_California_UnitedStates.NYT_ConfirmedDeaths.data|Imperial_California_UnitedStates.NYT_ConfirmedDeaths.missing|Imperial_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Imperial_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Imperial_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Imperial_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
