|dates|DesMoines_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|DesMoines_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|DesMoines_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|DesMoines_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|DesMoines_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|DesMoines_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|DesMoines_Iowa_UnitedStates.TotalPopulation.data|DesMoines_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|38967.0|0
