|dates|Park_Colorado_UnitedStates.BLS_EmployedPopulation.data|Park_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Park_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Park_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Park_Colorado_UnitedStates.BLS_UnemploymentRate.data|Park_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Park_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Park_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-18|11141.5|0|290.5|0|2.54111266620014|0|11432.0|0
0|2020-02-19|11141.5|0|290.5|0|2.54111266620014|0|11432.0|0
0|2020-02-20|11141.5|0|290.5|0|2.54111266620014|0|11432.0|0
0|2020-02-21|11141.5|0|290.5|0|2.54111266620014|0|11432.0|0
0|2020-02-22|11141.5|0|290.5|0|2.54111266620014|0|11432.0|0
0|2020-02-23|11141.5|0|290.5|0|2.54111266620014|0|11432.0|0
0|2020-02-24|11141.5|0|290.5|0|2.54111266620014|0|11432.0|0
0|2020-02-25|11141.5|0|290.5|0|2.54111266620014|0|11432.0|0
0|2020-02-26|11141.5|0|290.5|0|2.54111266620014|0|11432.0|0
0|2020-02-27|11141.5|0|290.5|0|2.54111266620014|0|11432.0|0
0|2020-02-28|11141.5|0|290.5|0|2.54111266620014|0|11432.0|0
0|2020-02-29|11141.5|0|290.5|0|2.54111266620014|0|11432.0|0
0|2020-03-01|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-02|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-03|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-04|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-05|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-06|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-07|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-08|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-09|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-10|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-11|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-12|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-13|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-14|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-15|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-16|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-17|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-18|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-19|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-20|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-21|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-22|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-23|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-24|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-25|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-26|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-27|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-28|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-29|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-30|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-03-31|10607.5|0|492.5|0|4.436936936936937|0|11100.0|0
0|2020-04-01|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-02|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-03|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-04|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-05|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-06|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-07|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-08|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-09|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-10|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-11|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-12|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-13|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-14|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-15|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-16|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-17|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-18|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-19|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-20|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-21|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-22|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-23|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-24|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-25|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-26|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-27|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-28|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-29|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-04-30|9583.0|0|1064.0|0|9.993425378040763|0|10647.0|0
0|2020-05-01|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-02|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-03|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-04|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-05|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-06|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-07|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-08|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-09|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-10|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-11|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-12|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-13|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-14|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-15|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-16|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-17|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-18|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-19|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-20|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-21|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-22|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-23|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-24|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-25|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-26|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-27|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-28|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-29|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-30|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-05-31|9834.0|0|1050.0|0|9.647188533627343|0|10884.0|0
0|2020-06-01|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-02|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-03|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-04|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-05|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-06|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-07|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-08|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-09|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-10|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-11|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-12|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-13|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-14|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-15|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-16|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-17|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-18|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-19|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-20|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-21|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-22|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-23|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-24|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-25|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-26|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-27|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-28|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-29|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-06-30|10183.0|0|1023.0|0|9.12903801534892|0|11206.0|0
0|2020-07-01|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-02|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-03|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-04|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-05|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-06|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-07|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-08|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-09|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-10|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-11|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-12|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-13|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-14|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-15|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-16|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-17|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-18|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-19|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-20|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-21|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-22|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-23|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-24|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-25|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-26|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-27|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-28|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-29|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-30|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-07-31|10374.0|0|625.0|0|5.682334757705246|0|10999.0|0
0|2020-08-01|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-02|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-03|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-04|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-05|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-06|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-07|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-08|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-09|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-10|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-11|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-12|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-13|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-14|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-15|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-16|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-17|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-18|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-19|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-20|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-21|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-22|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-23|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-24|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-25|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-26|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-27|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-28|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-29|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-30|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-08-31|10507.0|0|576.0|0|5.1971487864296675|0|11083.0|0
0|2020-09-01|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-02|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-03|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-04|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-05|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-06|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-07|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-08|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-09|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-10|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-11|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-12|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-13|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-14|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-15|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-16|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-17|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-18|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-19|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-20|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-21|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-22|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-23|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-24|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-25|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-26|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-27|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-28|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-29|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-09-30|10678.0|0|566.0|0|5.033795802205621|0|11244.0|0
0|2020-10-01|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-02|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-03|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-04|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-05|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-06|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-07|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-08|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-09|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-10|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-11|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-12|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-13|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-14|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-15|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-16|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-17|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-18|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-19|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-20|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-21|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-22|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-23|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-24|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-25|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-26|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-27|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-28|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-29|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-30|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-10-31|10662.0|0|557.0|0|4.964791870933238|0|11219.0|0
0|2020-11-01|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-02|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-03|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-04|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-05|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-06|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-07|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-08|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-09|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-10|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-11|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-12|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-13|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-14|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-15|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-16|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-17|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-18|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-19|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-20|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-21|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-22|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-23|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-24|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-25|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-26|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-27|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-28|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-29|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-11-30|10721.0|0|538.0|0|4.778399502620126|0|11259.0|0
0|2020-12-01|10673.0|0|571.0|0|5.07826396300249|0|11244.0|0
0|2020-12-02|10673.0|0|571.0|0|5.07826396300249|0|11244.0|0
0|2020-12-03|10673.0|0|571.0|0|5.07826396300249|0|11244.0|0
0|2020-12-04|10673.0|0|571.0|0|5.07826396300249|0|11244.0|0
0|2020-12-05|10673.0|0|571.0|0|5.07826396300249|0|11244.0|0
0|2020-12-06|10673.0|0|571.0|0|5.07826396300249|0|11244.0|0
0|2020-12-07|10673.0|0|571.0|0|5.07826396300249|0|11244.0|0
